0.7	     -90.58031511         0.23072296         6.27829407
0.75	     -91.09689385         0.18692936         5.08660908
0.8	     -91.47975495         0.15077605         4.10282696
0.85	     -91.76109413         0.12062773         3.28244911
0.9	     -91.96536510         0.09539529         2.59583896
0.95	     -92.11130998         0.07415136         2.01776195
1.0	     -92.21329398         0.05615357         1.52801703
1.05	     -92.28221084         0.04085008         1.11158779
1.1	     -92.32626108         0.02784962         0.75782715
1.15	     -92.35163018         0.01687807         0.45927594
1.2	     -92.36298407         0.00776689         0.21134783
1.25	     -92.36407108         0.00040543         0.01103225
1.3	     -92.35270310         0.00523473         0.14244441
1.35	     -92.33737426         0.00847303         0.23056285
1.4	     -92.32088131         0.00735657         0.20018263
1.45	     -92.30480350         0.00443561         0.12069925
1.5	     -92.28497900         0.00796125         0.21663684
1.6	     -92.24513520         0.01455921         0.39617649
1.7	     -92.20857790         0.01910493         0.51987178
1.8	     -92.17538858         0.01968867         0.53575630
1.9	     -92.14300257         0.00924794         0.25164948
2.0	     -92.11539829         0.00060766         0.01653537
2.1	     -92.08794143         0.00402049         0.10940328
2.2	     -92.03331141         0.03225705         0.87775942
2.3	     -92.02335903         0.02396263         0.65205662
2.4	     -92.01468777         0.01749306         0.47601057
2.5	     -92.00845268         0.01173812         0.31941057
2.6	     -91.98909803         0.01881335         0.51193750
2.7	     -92.00270778         0.00288034         0.07837816
2.8	     -92.00000957         0.00599256         0.16306587
2.9	     -91.99772521         0.00346424         0.09426675
3.0	     -91.98969061         0.00898797         0.24457514
3.1	     -91.98790795         0.00770694         0.20971672
3.2	     -91.98574694         0.00685001         0.18639824
3.3	     -91.98492574         0.00632198         0.17202986
3.4	     -91.98788863         0.00605445         0.16474999
3.5	     -91.99157737         0.00715820         0.19478462
3.6	     -91.99360748         0.00980487         0.26680421
3.7	     -91.99449867         0.01109042         0.30178585
3.8	     -91.99487304         0.01171389         0.31875127
3.9	     -91.99503090         0.01207266         0.32851402
4.0	     -91.99346476         0.01395654         0.37977707
4.1	     -91.99510966         0.01253046         0.34097141
4.2	     -91.99396485        -0.00256802        -0.06987929
4.3	     -91.99507723         0.01283168         0.34916787
4.4	     -91.99445538         0.01353671         0.36835274
4.5	     -91.99501252         0.01304015         0.35484077
4.6	     -91.99497841         0.01312034         0.35702272
4.7	     -91.99457529         0.01355838         0.36894236
4.8	     -91.99443327         0.00013193         0.00358992
4.9	     -91.99488843         0.01329859         0.36187312
5.0	     -91.99486297         0.01334698         0.36319006
5.1	     -91.99483988         0.01338824         0.36431264
5.2	     -91.99481850         0.01342757         0.36538287
5.3	     -91.99479871         0.01346232         0.36632842
5.4	     -91.99465384         0.01362325         0.37070759
5.5	     -91.99476292         0.01352751         0.36810254
5.6	     -91.99474625         0.01355650         0.36889118
5.7	     -91.99473103         0.01358505         0.36966827
5.8	     -91.99440245         0.01392525         0.37892557
