3.8	     -77.16815882         0.09462989         2.57501149
4.0	     -77.13086011         0.09141106         2.48742260
4.2	     -77.08508588         0.08345581         2.27094908
4.4	     -77.08241615         0.08523313         2.31931243
4.6	     -77.08808547         0.08165780         2.22202281
4.8	     -77.09249959         0.07935136         2.15926121
5.0	     -77.09587780         0.07762919         2.11239871
5.2	     -77.09847072         0.07628363         2.07578400
5.4	     -77.10047116         0.07521400         2.04667786
5.6	     -77.10202116         0.07435026         2.02317453
5.8	     -77.10323270         0.07366187         2.00444247
6.0	     -77.10418831         0.07311458         1.98954989
6.2	     -77.10494362         0.07267899         1.97769676
6.4	     -77.10554033         0.07233245         1.96826692
6.6	     -77.10601349         0.07206065         1.96087090
6.8	     -77.10638977         0.07184694         1.95505548
7.0	     -77.10668439         0.07168227         1.95057466
7.2	     -77.10691568         0.07155404         1.94708533
7.4	     -77.10709415         0.07145673         1.94443733
7.6	     -77.10723023         0.07138230         1.94241202
7.8	     -77.10733733         0.07132396         1.94082469
8.0	     -77.10741757         0.07127818         1.93957885
9.0	     -77.10762539         0.07115560         1.93624321
10.0	     -77.10773571         0.07109835         1.93468528
11.0	     -77.10782525         0.07106180         1.93369092
12.0	     -77.10789248         0.07103594         1.93298715
