3.6	     -77.30020409         0.18996142         5.16911549
3.8	     -77.28345282         0.17372903         4.72740959
4.0	     -77.26808762         0.15516313         4.22220559
4.2	     -77.25373664         0.13104960         3.56604263
4.4	     -77.24336762         0.10725610         2.91858816
4.6	     -77.23805106         0.08575856         2.33361021
4.8	     -77.23489423         0.06911001         1.88057989
5.0	     -77.23054619         0.05983180         1.62810691
5.2	     -77.22507326         0.05791018         1.57581693
5.4	     -77.21957244         0.06004647         1.63394833
5.6	     -77.21448200         0.06049572         1.64617293
5.8	     -77.21103805         0.06186510         1.68343570
6.0	     -77.20984051         0.06281285         1.70922527
6.2	     -77.21055067         0.06443985         1.75349834
6.4	     -77.21073674         0.06513187         1.77232909
6.6	     -77.21059781         0.06582583         1.79121285
6.8	     -77.21132762         0.06567346         1.78706647
7.0	     -77.21198359         0.06542981         1.78043660
7.2	     -77.21232439         0.06525224         1.77560458
7.4	     -77.21251512         0.06512256         1.77207588
7.6	     -77.21260782         0.06502597         1.76944759
7.8	     -77.21261340         0.06495296         1.76746071
8.0	     -77.21252242         0.06489601         1.76591101
9.0	     -77.21233115         0.06476141         1.76224842
11.0	     -77.21867349         0.06463078         1.75869367
12.0	     -77.22017641         0.06460067         1.75787433
